AccX_mean,AccX_std,AccX_min,AccX_max,AccX_range,AccX_rms,AccY_mean,AccY_std,AccY_min,AccY_max,AccY_range,AccY_rms,AccZ_mean,AccZ_std,AccZ_min,AccZ_max,AccZ_range,AccZ_rms,GyroX_mean,GyroX_std,GyroX_min,GyroX_max,GyroX_range,GyroX_rms,GyroY_mean,GyroY_std,GyroY_min,GyroY_max,GyroY_range,GyroY_rms,GyroZ_mean,GyroZ_std,GyroZ_min,GyroZ_max,GyroZ_range,GyroZ_rms,UserID,SessionID,SourceFile
-0.418870292873765,0.136823182719921,-0.58998629387872,-0.0889841702683711,0.501002123610349,0.440307802212668,-0.0134480675126648,0.0529684658041363,-0.116392763809596,0.074455875414518,0.190848639224114,0.0542333507642673,1.25406217490174,0.0234837079827777,1.20006344551738,1.27598326455152,0.0759198190341417,1.25427848907169,-0.26508299117075,0.148369075972292,-0.561971152702551,-0.068092428656006,0.493878724046545,0.303195185240709,0.874059680723517,0.306048364338825,0.208522447704525,1.17001720693329,0.961494759228763,0.925275737969982,0.563760191598179,0.738755130555777,-1.16403714292646,1.40626779272571,2.57030493565217,0.924544282190945,U10,FD,filtered_U10NW_FD.csv
-0.451627857556395,0.256603844936253,-1.05019190447768,-0.0810927446626308,0.969099159815048,0.518412220368534,-0.0722675959941333,0.0810751926713954,-0.197248711278132,0.074455875414518,0.27170458669265,0.108119254318848,1.29811411486227,0.0368273998830197,1.26622292216793,1.38347464277941,0.117251720611474,1.29862798270626,-0.438984907097586,0.0950417140916695,-0.570338333371006,-0.219125776115966,0.35121255725504,0.448993300283264,0.82911343540654,0.398301245886932,-0.0972589548296974,1.17001720693329,1.26727616176299,0.918430290739985,0.26750005050461,0.941626893502273,-1.68259509817803,1.40626779272571,3.08886289090375,0.971553650800624,U10,FD,filtered_U10NW_FD.csv
-0.576495649093584,0.291920853017676,-1.07092732263009,-0.0810927446626308,0.98983457796746,0.645128310847093,-0.194008605161999,0.0608401719029275,-0.292268148708329,-0.086184779647,0.206083369061329,0.203177664504449,1.39807196107977,0.0856020161190999,1.26666195688721,1.55608795443207,0.289425997544859,1.40064796602434,-0.281373915963159,0.252712182378393,-0.570338333371006,0.252617961396422,0.822956294767428,0.37683507282118,0.255523784731015,0.394017347811001,-0.13211904699015,1.16501599484266,1.29713504183281,0.466945444348405,-0.975956697172384,0.693664535463201,-1.74255110592588,0.646470474416116,2.38902158034199,1.19411102842085,U10,FD,filtered_U10NW_FD.csv
-0.581711264187316,0.295186626535251,-1.07298648457142,-0.0815308315651362,0.991455653006282,0.651243221700966,-0.226257211664385,0.0467685131478616,-0.293696640193005,-0.117605378719372,0.176091261473633,0.23096393813665,1.43945048181524,0.0806608958656106,1.25444545047862,1.55884629133911,0.304400840860481,1.44167226904415,0.0246394597314608,0.181587477899637,-0.397462017210826,0.268621064109968,0.666083081320794,0.181794598931013,0.249595219153138,0.338123775204163,-0.13211904699015,0.965132020367833,1.09725106735798,0.418068733374102,-0.576482341827082,1.06146787031971,-1.74255110592588,1.69164982385048,3.43420092977636,1.20036374614832,U10,FD,filtered_U10NW_FD.csv
-0.522942371907525,0.342869008929956,-1.09268483225388,0.157098161503617,1.24978299375749,0.623804269126786,-0.150464101889676,0.0680334898529356,-0.293696640193005,-0.07701748133264,0.216679158860365,0.164904055663201,1.30191832255687,0.126531095273697,1.14703782743868,1.55884629133911,0.411808463900422,1.3079538252437,-0.0235804076170907,0.1713498343352,-0.30812513198719,0.268621064109968,0.576746196097157,0.171590327852596,0.773141145095978,0.310979355190498,0.0911775645788868,1.05201202839578,0.960834463816889,0.832403496252369,0.633170657922188,0.765834444460416,-1.09953008494511,1.75846353128718,2.85799361623229,0.988912413869854,U10,FD,filtered_U10NW_FD.csv
-0.464981542596602,0.382758584377633,-1.10913613704461,0.183610196710905,1.29274633375551,0.600290762021567,-0.0982128608595222,0.0136634878007219,-0.126856981656414,-0.0763703473801134,0.0504866342763004,0.0991435615335762,1.19232711952833,0.0282124198306435,1.14490286911551,1.24550490128475,0.100602032169241,1.19265546694898,-0.233183916030973,0.0860317316028503,-0.315835035352087,-0.0342072720070362,0.281627763345051,0.2483079120159,0.677240759244654,0.46071896900665,-0.386973583881148,1.05201202839578,1.43898561227692,0.817002713734355,0.0868408754766935,1.04028135585145,-1.75086286474502,1.75846353128718,3.5093263960322,1.03550569065726,U10,FD,filtered_U10NW_FD.csv
-0.467921883447125,0.39462181601301,-1.13663828042195,0.190248535711999,1.32688681613395,0.610053727890573,-0.187215314757504,0.106120493118282,-0.417433166537757,-0.0763703473801134,0.341062819157644,0.214777780717814,1.29124884401212,0.124954980682366,1.14490286911551,1.55367145343543,0.408768584319923,1.29718367617225,-0.194355011351618,0.127860448545454,-0.315835035352087,0.088052223011566,0.403887258363653,0.232074303992422,0.165511629127034,0.392631160253056,-0.421067616337333,1.04500909223686,1.46607670857419,0.423162957046844,-1.04604774991452,0.51624413343629,-1.79601255999712,0.131669959142246,1.92768251913936,1.16465676668879,U10,FD,filtered_U10NW_FD.csv
-0.400439770900593,0.375100001068159,-1.13663828042195,0.220093505187057,1.35673178560901,0.546610158986574,-0.289147073028933,0.0812124274242028,-0.423854096638893,-0.129974573807687,0.293879522831206,0.300158474557281,1.41882797744002,0.0878498265952846,1.23644664327962,1.56091486954412,0.324468226264495,1.42150129943961,-0.0199635076263038,0.108083774001576,-0.27221307501285,0.0973653942604773,0.369578469273327,0.109051468747121,0.359710721820509,0.424218828728438,-0.421067616337333,0.996875044198746,1.41794266053608,0.553579995441031,-0.319491306550885,1.15907675857365,-1.79601255999712,2.0389026955753,3.83491525557242,1.1932581174127,U10,FD,filtered_U10NW_FD.csv
-0.447472076832016,0.300811813089901,-0.899248132665502,0.220093505187057,1.11934163785256,0.537828529040782,-0.228044055786182,0.0940787306217359,-0.423854096638893,-0.122711292832478,0.301142803806415,0.246398344098002,1.38095671198355,0.0809745538236445,1.31614378601306,1.56091486954412,0.244771083531055,1.38329048382351,-0.0571121613363553,0.13451806988349,-0.34037834757279,0.0973653942604773,0.437743741833268,0.145138049685939,0.810349168700813,0.153632540342468,0.449359131100083,1.01040504722121,0.561045916121122,0.824553236488735,0.935197371523212,0.757156550197838,-0.72688849085921,2.10374849958223,2.83063699044144,1.19943053827841,U10,FD,filtered_U10NW_FD.csv
-0.657653248680646,0.274392004907626,-1.26253414269091,-0.228004484578921,1.03452965811199,0.711747425239841,-0.173620667965835,0.0412862000902687,-0.27215869007795,-0.122119828495911,0.150038861582039,0.178384959892177,1.32664326573519,0.0106548125961039,1.31614378601306,1.35209907362313,0.0359552876100691,1.32668536153193,-0.248943853718898,0.110308121806778,-0.35046548550695,0.00368756731237744,0.354153052819328,0.271927688704027,0.57435110985753,0.398213901785891,-0.273589454959927,1.01040504722121,1.28399450218113,0.697062306242001,0.385088714463503,0.975686363673189,-1.18370610838256,2.10374849958223,3.28745460796479,1.04158674249041,U10,FD,filtered_U10NW_FD.csv
-0.924781136250054,0.298497582464134,-1.28870428184838,-0.228004484578921,1.06069979726946,0.971022063042232,-0.269830358511209,0.0850409601097904,-0.410364608165666,-0.122119828495911,0.288244779669755,0.282707875156635,1.14850459747306,0.250470067421577,0.571645860647771,1.35209907362313,0.780453212975362,1.17506859635706,0.853609937387057,1.55530149673542,-0.35046548550695,4.39596184301079,4.74642732851774,1.7631214203214,-0.325839193206012,0.671726548949228,-1.50339378478619,0.772578102894253,2.27597188768044,0.741694040690771,-0.0634840889734617,0.824047936927663,-1.20466370965075,1.87817170215305,3.08283541180379,0.81983701543023,U10,FD,filtered_U10NW_FD.csv
-0.814054161183757,0.349732503674111,-1.28870428184838,-0.123037114251811,1.16566716759657,0.884886554299954,-0.234990165020847,0.165441598685058,-0.41055269254085,0.16060590384063,0.571158596381481,0.286617922919764,0.700399034146837,0.314660570502973,0.327064403693141,1.34828224689765,1.02121784320451,0.766794056850124,3.140511931997,1.49860196371293,-0.292390594426195,4.53262878934899,4.82501938377518,3.47453598822518,-0.740379487200198,0.505496770293592,-1.52445899427103,0.38171705858288,1.90617605285391,0.894185309018104,1.18205869569885,1.08515031492438,-1.20466370965075,2.10776195742031,3.31242566707106,1.59869359311626,U10,FD,filtered_U10NW_FD.csv
-0.484970154484732,0.226197849894023,-0.910536796242453,-0.105723355100611,0.804813441141843,0.5343559380835,-0.0290524849032909,0.163263867891095,-0.41055269254085,0.174952443979954,0.585505136520804,0.16452725191394,0.667076652120551,0.337910332508804,0.327064403693141,1.47130433658358,1.14423993289044,0.746547376255858,3.07104725373982,1.46859441274621,-0.141951402045605,4.53262878934899,4.67458019139459,3.39901664871193,0.0135068920358791,0.725371023234457,-1.52445899427103,0.771529740838615,2.29598873510965,0.719624246064183,1.68659138379221,0.484292073783959,0.558204019166051,2.10776195742031,1.54955793825426,1.75366656595141,U10,FD,filtered_U10NW_FD.csv
-0.616183847415087,0.224209411251228,-0.822897445839661,-0.105723355100611,0.71717409073905,0.655088993735831,0.0831082808653171,0.0779253722049336,-0.0450243967591002,0.242269005107408,0.287293401866509,0.113496293475787,1.06754962007192,0.319278300699723,0.327957844895106,1.49944095386312,1.17148310896801,1.11353340906711,0.944428906442188,1.29677341794644,-0.260222766270933,3.91675709460759,4.17697986087852,1.59575823126907,0.581451361104916,0.120178599217634,0.334808668048651,0.777850981317602,0.443042313268951,0.593544969745231,0.909031163456622,0.540609207096054,0.456697410868127,2.10209698261809,1.64539957174996,1.05540614321941,U10,FD,filtered_U10NW_FD.csv
